Date,Stock Name,Stock Code,Amount,Investor Type,Action,Return After
2021-01-25,Thai Beverage,Y92,-14.9682065,retail,sell,0.018518458205720956
2021-01-25,Riverstone Holdings,AP4,6.086639,institution,buy,-0.006535660838821955
2021-01-25,ComfortDelGro,C52,-12.337471,institution,sell,-0.018518454311801325
2021-01-25,SGX,S68,31.023522,retail,buy,-0.0028605567322691483
2021-01-25,Keppel Corporation,BN4,-17.19015,institution,sell,-0.07272737563949061
2021-01-25,Wilmar International,F34,-23.32425,institution,sell,-0.005504385870570561
2021-01-25,Singtel,Z74,-31.9437587,institution,sell,-0.02880677445837987
2021-01-25,OCBC,O39,-17.889169,institution,sell,-0.0038496322026443375
2021-01-25,Keppel DC REIT,AJBU,18.152651,institution,buy,0.04800482686421348
2021-01-25,DBS,D05,-59.112390000000005,institution,sell,-0.016731892342177757
2021-01-25,Venture Corporation,V03,5.937070000000001,institution,buy,0.014056282665279696
2021-01-25,OCBC,O39,26.91001,retail,buy,-0.0038496322026443375
2021-01-25,City Developments,C09,17.510208,retail,buy,-0.009497989871112389
2021-01-25,ComfortDelGro,C52,13.644252,retail,buy,-0.018518454311801325
2021-01-25,ST Engineering,S63,14.96406,retail,buy,0.0026666022853227833
2021-01-25,Singtel,Z74,37.4301357,retail,buy,-0.02880677445837987
2021-01-25,Ascendas REIT,A17U,21.921946,institution,buy,0.003236265078277123
2021-01-25,Keppel Corporation,BN4,24.524637,retail,buy,-0.07272737563949061
2021-01-25,Yangzijiang Shipbuilding,BS6,-12.15841,institution,sell,-0.029127228125313986
2021-01-25,CapitaLand Integrated Commercial Trust,C38U,-8.941725,institution,sell,0.008045911168644393
2021-02-01,SATS,S58,-2.726722,retail,sell,0.04303809173376272
2021-02-01,Thai Beverage,Y92,-45.9836936,institution,sell,0.7912087972672903
2021-02-01,Oceanus Group,579,7.967137900000001,retail,buy,-0.06060607086856862
2021-02-01,DBS,D05,38.238701,retail,buy,0.02611799193079345
2021-02-01,OCBC,O39,30.189722,retail,buy,0.00966166821724479
2021-02-01,Keppel Corporation,BN4,21.417268,retail,buy,-0.001960827217408645
2021-02-01,Yoma Strategic Holdings,Z59,9.1060411,retail,buy,-0.2945454490283306
2021-02-01,Mapletree Industrial Trust,ME8U,7.184192,retail,buy,0.01512207332372073
2021-02-01,Singtel,Z74,43.2822678,retail,buy,0.0211865215746998
2021-02-01,Yangzijiang Shipbuilding,BS6,42.0722055,retail,buy,0.04000025878714686
2021-02-01,ISDN Holdings,I07,6.547950999999999,retail,buy,-0.06896553241856163
2021-02-01,Top Glove Corporation,BVA,-6.023511999999999,retail,sell,-0.1082251194179128
2021-02-01,Genting Singapore,G13,-9.8609635,retail,sell,0.03488370369821503
2021-02-01,SIA,C6L,-10.232543,retail,sell,0.05023920219786526
2021-02-01,AEM Holdings,AWX,-8.350679,retail,sell,-0.022988435796740037
2021-02-01,iFAST Corporation,AIY,-9.327244,institution,sell,-0.07964600353292128
2021-02-01,iFAST Corporation,AIY,12.141895,retail,buy,-0.07964600353292128
2021-02-01,Keppel DC REIT,AJBU,-9.667642,retail,sell,0.0
2021-02-01,Keppel Corporation,BN4,-16.092759,institution,sell,-0.001960827217408645
2021-02-01,Singtel,Z74,-68.1931457,institution,sell,0.0211865215746998
2021-02-01,Ascendas REIT,A17U,9.941387,institution,buy,0.005477910299370947
2021-02-01,UOB,U11,19.000376,institution,buy,0.016631178753671705
2021-02-01,SIA,C6L,9.310089,institution,buy,0.05023920219786526
2021-02-01,Genting Singapore,G13,5.462670500000001,institution,buy,0.03488370369821503
2021-02-01,UMS Holdings,558,4.084918,institution,buy,-0.007246400044559342
2021-02-01,Top Glove Corporation,BVA,3.276753,institution,buy,-0.1082251194179128
2021-02-01,Frasers Centrepoint Trust,J69U,5.085472,institution,buy,-0.026820044518744313
2021-02-01,Yangzijiang Shipbuilding,BS6,-43.521943,institution,sell,0.04000025878714686
2021-02-01,City Developments,C09,-9.831471,institution,sell,0.001369887082164789
2021-02-01,Penguin International,BTM,-2.633255,retail,sell,0.0
2021-02-01,Frasers Centrepoint Trust,J69U,-2.729536,retail,sell,-0.026820044518744313
2021-02-01,ComfortDelGro,C52,-8.419084999999999,institution,sell,0.0
2021-02-01,Keppel DC REIT,AJBU,13.31497,institution,buy,0.0
2021-02-01,DBS,D05,-34.905778,institution,sell,0.02611799193079345
2021-02-01,OCBC,O39,-39.517278,institution,sell,0.00966166821724479
2021-02-01,Yoma Strategic Holdings,Z59,-9.836800000000002,institution,sell,-0.2945454490283306
2021-02-08,SIA,C6L,-50.886068,retail,sell,0.0022778441608999334
2021-02-08,Top Glove Corporation,BVA,9.187709,retail,buy,-0.019417448986884467
2021-02-08,Mapletree Industrial Trust,ME8U,8.174823,retail,buy,-0.014034635689909591
2021-02-08,ST Engineering,S63,7.020709,retail,buy,0.0
2021-02-08,Ascendas REIT,A17U,7.003621,retail,buy,-0.00967747514565609
2021-02-08,Suntec REIT,T82U,4.926344,retail,buy,-0.01986764489673387
2021-02-08,ComfortDelGro,C52,9.772345,retail,buy,-0.01257857191722489
2021-02-08,Jardine Matheson,J36,7.121472266800001,retail,buy,-0.023318903806314184
2021-02-08,Yangzijiang Shipbuilding,BS6,-30.4230485,retail,sell,0.009616418401606541
2021-02-08,Yangzijiang Shipbuilding,BS6,44.365273,institution,buy,0.009616418401606541
2021-02-08,OCBC,O39,-24.011326,retail,sell,0.018181852762928497
2021-02-08,DBS,D05,-41.930181,retail,sell,0.002313865548477567
2021-02-08,SATS,S58,-17.116896999999998,retail,sell,0.002427046136009192
2021-02-08,Keppel Corporation,BN4,-7.161111,retail,sell,0.015717154635811248
2021-02-08,Singtel,Z74,-6.8709646,retail,sell,0.004149436335000534
2021-02-08,DBS,D05,53.332546,institution,buy,0.002313865548477567
2021-02-08,Manulife US REIT,BTOU,5.246616260100001,retail,buy,0.00829872117601993
2021-02-08,CapitaLand China Trust,AU8U,-5.069139,retail,sell,-0.021126768164787202
2021-02-08,UOB,U11,-23.272779,retail,sell,0.007550416945462324
2021-02-08,Manulife US REIT,BTOU,-5.439777081399998,institution,sell,0.00829872117601993
2021-02-08,Keppel Infrastructure Trust,A7RU,4.4516335,institution,buy,0.018517485115673082
2021-02-08,OCBC,O39,23.73374,institution,buy,0.018181852762928497
2021-02-08,UOB,U11,19.969919,institution,buy,0.007550416945462324
2021-02-08,Singtel,Z74,19.1218035,institution,buy,0.004149436335000534
2021-02-08,SATS,S58,15.718445,institution,buy,0.002427046136009192
2021-02-08,Mapletree Industrial Trust,ME8U,-7.896299,institution,sell,-0.014034635689909591
2021-02-08,SGX,S68,6.626307999999999,institution,buy,0.01622737909983374
2021-02-08,Thai Beverage,Y92,17.684858,retail,buy,-0.04848481639965785
2021-02-08,SIA,C6L,26.18629,institution,buy,0.0022778441608999334
2021-02-08,CapitaLand China Trust,AU8U,6.923881,institution,buy,-0.021126768164787202
2021-02-08,ST Engineering,S63,-10.262701,institution,sell,0.0
2021-02-08,SGX,S68,-4.386915999999999,retail,sell,0.01622737909983374
2021-02-08,Frasers Centrepoint Trust,J69U,-5.966536,institution,sell,0.003936976238746448
2021-02-08,Ascendas REIT,A17U,-5.578931999999999,institution,sell,-0.00967747514565609
2021-02-08,Venture Corporation,V03,-5.529148,institution,sell,0.018499830894512348
2021-02-08,Jardine Matheson,J36,-15.9784765654,institution,sell,-0.023318903806314184
2021-02-08,Thai Beverage,Y92,-46.8536745,institution,sell,-0.04848481639965785
2021-02-08,ComfortDelGro,C52,-13.983536,institution,sell,-0.01257857191722489
2021-02-15,ComfortDelGro,C52,13.016286,retail,buy,0.006369491222534718
2021-02-15,CapitaLand Integrated Commercial Trust,C38U,12.700258,retail,buy,-0.028301906689643497
2021-02-15,Thomson Medical Group,A50,9.354533200000002,institution,buy,0.23333330223572912
2021-02-15,Thai Beverage,Y92,-41.257996,institution,sell,-0.07006372640925373
2021-02-15,Yangzijiang Shipbuilding ,BS6,4.192149,institution,buy,-0.009524823711594244
2021-02-15,Q & M Dental Group,QC7,-2.8415025000000003,retail,sell,0.05263150769792624
2021-02-15,City Developments,C09,11.722738,retail,buy,0.02513967090663871
2021-02-15,Singtel,Z74,14.7882238,retail,buy,-0.02479352273254365
2021-02-15,Wilmar International,F34,31.300122,institution,buy,-0.02177859174684138
2021-02-15,Keppel Corporation,BN4,5.023433,institution,buy,-0.027079247232259074
2021-02-15,Singtel,Z74,-10.5430359,institution,sell,-0.02479352273254365
2021-02-15,SATS,S58,11.83383,institution,buy,0.04358351045769737
2021-02-15,SIA,C6L,15.784162,institution,buy,0.05681828537313516
2021-02-15,Sri Trang Agro-Industry,NC2,19.299904,institution,buy,0.4335666612834581
2021-02-15,OCBC,O39,27.079579,institution,buy,-0.0009398224633282437
2021-02-15,Mapletree Industrial Trust,ME8U,11.138069,retail,buy,-0.035587338006456304
2021-02-15,Mapletree Commercial Trust,N2IU,-12.825592,institution,sell,-0.024630623290187725
2021-02-15,Genting Singapore,G13,-12.8869385,institution,sell,-0.02339182525291894
2021-02-15,Venture Corporation,V03,5.686645000000001,institution,buy,-0.027982364736675036
2021-02-15,UOB,U11,-13.288716,institution,sell,-0.017485551731921678
2021-02-15,Mapletree Logistics Trust,M44U,-17.271016,institution,sell,-0.03589722902942083
2021-02-15,ComfortDelGro,C52,-18.354323,institution,sell,0.006369491222534718
2021-02-15,Jardine Matheson Holdings,J36,-21.137056686000022,institution,sell,-0.03849698128399437
2021-02-15,DBS Group,D05,-37.076386,institution,sell,-0.01269717422821226
2021-02-15,Thai Beverage,Y92,28.099928,retail,buy,-0.07006372640925373
2021-02-15,CapitaLand Integrated Commercial Trust,C38U,-15.240934,institution,sell,-0.028301906689643497
2021-02-15,DBS,D05,48.591743,retail,buy,-0.01269717422821226
2021-02-15,SIA,C6L,-10.068832,retail,sell,0.05681828537313516
2021-02-15,Thomson Medical Group,A50,-9.146054799999998,retail,sell,0.23333330223572912
2021-02-15,Mapletree Logistics Trust,M44U,10.385016,retail,buy,-0.03589722902942083
2021-02-15,Sri Trang Agro-Industry,NC2,-20.839445,retail,sell,0.4335666612834581
2021-02-15,Wilmar International,F34,-14.622712,retail,sell,-0.02177859174684138
2021-02-15,SATS,S58,-10.762774,retail,sell,0.04358351045769737
2021-02-15,OCBC,O39,-9.064436,retail,sell,-0.0009398224633282437
2021-02-15,Genting Singapore,G13,16.7862895,retail,buy,-0.02339182525291894
2021-02-15,Rex International,5WH,-3.4129202,retail,sell,0.0
2021-02-15,UOB,U11,15.292892,retail,buy,-0.017485551731921678
2021-02-15,Venture Corporation,V03,-9.891661,retail,sell,-0.027982364736675036
2021-02-22,AEM Holdings,AWX,-26.338157,institution,sell,-0.07459190253555747
2021-02-22,Mapletree Logistics Trust,M44U,-11.490432,institution,sell,-0.010638234283817827
2021-02-22,ComfortDelGro,C52,-12.874927,institution,sell,0.01265809504552573
2021-02-22,Thai Beverage,Y92,-22.610567,institution,sell,-0.006849293149216673
2021-02-22,Keppel DC REIT,AJBU,-23.886453,institution,sell,-0.02166066843139658
2021-02-22,Ascendas REIT,A17U,-33.146719,institution,sell,-0.006688905496349706
2021-02-22,Mapletree Industrial Trust,ME8U,-34.92253,institution,sell,-0.029520532523753973
2021-02-22,Sheng Siong Group,OV8,-11.427127,institution,sell,-0.01875011550146466
2021-02-22,AEM Holdings,AWX,41.122033,retail,buy,-0.07459190253555747
2021-02-22,SATS,S58,29.990725,institution,buy,0.0208818355253082
2021-02-22,Mapletree Commercial Trust,N2IU,14.967458,institution,buy,0.025252610834752165
2021-02-22,Sri Trang Agro-Industry,NC2,14.147483,institution,buy,0.024390232661340994
2021-02-22,UOB,U11,105.1707365,institution,buy,0.058898344281238524
2021-02-22,SIA,C6L,81.712351,institution,buy,0.11397839288298628
2021-02-22,OCBC,O39,132.089161,institution,buy,0.04233300506307569
2021-02-22,SGX,S68,26.740194,institution,buy,-0.0020099785906243506
2021-02-22,Yangzijiang Shipbuilding,BS6,16.757665,institution,buy,0.02884724442717701
2021-02-22,Wilmar International,F34,-11.380174999999998,institution,sell,-0.01669769745894112
2021-02-22,City Developments,C09,15.638322,institution,buy,0.014986497959350586
2021-02-22,Venture Corporation,V03,-38.573192,institution,sell,-0.03333314810672938
2021-02-22,City Developments,C09,-15.846307,retail,sell,0.014986497959350586
2021-02-22,Keppel DC REIT,AJBU,21.076995,retail,buy,-0.02166066843139658
2021-02-22,Thai Beverage,Y92,18.8826685,retail,buy,-0.006849293149216673
2021-02-22,SATS,S58,-36.418169,retail,sell,0.0208818355253082
2021-02-22,UOB,U11,-103.789803,retail,sell,0.058898344281238524
2021-02-22,SIA,C6L,-121.29046,retail,sell,0.11397839288298628
2021-02-22,Venture Corporation,V03,44.583553,retail,buy,-0.03333314810672938
2021-02-22,DBS,D05,-139.12676,retail,sell,0.04988305479428923
2021-02-22,Sheng Siong Group,OV8,15.578615,retail,buy,-0.01875011550146466
2021-02-22,OCBC,O39,-128.08731,retail,sell,0.04233300506307569
2021-02-22,Top Glove Corporation ,BVA,23.324519,retail,buy,-0.15263163809423086
2021-02-22,DBS,D05,164.795602,institution,buy,0.04988305479428923
2021-02-22,SGX,S68,-10.316518,retail,sell,-0.0020099785906243506
2021-02-22,Raffles Medical Group,BSL,-10.453277,retail,sell,0.07692303858962246
2021-02-22,Mapletree Logistics Trust,M44U,14.928685,retail,buy,-0.010638234283817827
2021-02-22,Sri Trang Agro-Industry,NC2,-13.587876,retail,sell,0.024390232661340994
2021-02-22,Mapletree Industrial Trust,ME8U,27.292821,retail,buy,-0.029520532523753973
2021-02-22,Singtel,Z74,26.0654812,retail,buy,-0.012711824659829674
2021-02-22,Ascendas REIT,A17U,33.759638,retail,buy,-0.006688905496349706
2021-03-01,OCBC,O39,-106.365362,retail,sell,0.0649819700289056
2021-03-01,ST Engineering,S63,18.562115,institution,buy,-0.010204194345987627
2021-03-01,Keppel DC REIT,AJBU,15.902589,retail,buy,-0.06273063073777352
2021-03-01,Top Glove Corporation,BVA,13.966565,retail,buy,0.04968955965762234
2021-03-01,Mapletree Industrial Trust,ME8U,13.315991,retail,buy,-0.03041771800171922
2021-03-01,Mapletree Logistics Trust,M44U,7.73323,retail,buy,-0.043010571296956734
2021-03-01,DBS,D05,-302.833568,retail,sell,0.07089863474045055
2021-03-01,Singtel,Z74,21.5210441,retail,buy,0.017167290345787123
2021-03-01,SIA,C6L,18.644461,retail,buy,0.02509659577432588
2021-03-01,Yangzijiang Shipbuilding,BS6,-15.849621,retail,sell,0.02803652013705471
2021-03-01,Keppel Corporation,BN4,-12.994581,retail,sell,0.019455116232285574
2021-03-01,Thomson Medical Group,A50,-9.8802048,retail,sell,-0.08547011390791637
2021-03-01,Q & M Dental Group,QC7,-7.693756,retail,sell,0.1500878252961768
2021-03-01,Jardine Cycle & Carriage,C07,-7.166792,retail,sell,0.0434782820457047
2021-03-01,Ascendas REIT,A17U,15.971301,retail,buy,-0.04040407765737064
2021-03-01,ST Engineering,S63,-17.1125,retail,sell,-0.010204194345987627
2021-03-01,UMS Holdings,558,12.502135,retail,buy,-0.017857274261603995
2021-03-01,AEM Holdings,AWX,20.551474,retail,buy,-0.04785895902344839
2021-03-01,UOB,U11,-60.542457,retail,sell,0.02841128064814269
2021-03-01,Yangzijiang Shipbuilding,BS6,17.412623,institution,buy,0.02803652013705471
2021-03-01,Keppel DC REIT,AJBU,-15.688518,institution,sell,-0.06273063073777352
2021-03-01,SIA,C6L,-17.846484,institution,sell,0.02509659577432588
2021-03-01,City Developments,C09,10.377465,institution,buy,0.020134160551758873
2021-03-01,Suntec REIT,T82U,7.279138,institution,buy,0.020134425121503652
2021-03-01,Q & M Dental Group,QC7,7.130444499999999,institution,buy,0.1500878252961768
2021-03-01,Venture Corporation,V03,-26.75928,institution,sell,-0.0020899664604184798
2021-03-01,UOB,U11,52.170043,institution,buy,0.02841128064814269
2021-03-01,DBS,D05,293.642789,institution,buy,0.07089863474045055
2021-03-01,Singtel,Z74,-32.7586379,institution,sell,0.017167290345787123
2021-03-01,UMS Holdings,558,-12.721102,institution,sell,-0.017857274261603995
2021-03-01,Wilmar International,F34,-8.789886,institution,sell,-0.007547103037958025
2021-03-01,Mapletree Commercial Trust,N2IU,-8.622062,institution,sell,-0.009852322773444389
2021-03-01,Venture Corporation,V03,25.364557,retail,buy,-0.0020899664604184798
2021-03-01,AEM Holdings,AWX,-16.464084,institution,sell,-0.04785895902344839
2021-03-01,OCBC,O39,92.218333,institution,buy,0.0649819700289056
2021-03-01,Sembcorp Industries,U96,6.907487,institution,buy,0.02824856409112786
2021-03-01,Mapletree Industrial Trust,ME8U,-15.234353,institution,sell,-0.03041771800171922
2021-03-01,Ascendas REIT,A17U,-15.558405,institution,sell,-0.04040407765737064
2021-03-08,Venture Corporation,V03,-25.680533,institution,sell,0.009947636910442759
2021-03-08,Keppel DC REIT,AJBU,-30.351112,institution,sell,0.05118098213784705
2021-03-08,UOB,U11,-34.258678,institution,sell,-0.011673068857272373
2021-03-08,ST Engineering,S63,-19.467999,institution,sell,-0.0051545155345995575
2021-03-08,Ascott Residence Trust,HMN,-11.601839,retail,sell,0.03809521799052473
2021-03-08,Mapletree Industrial Trust,ME8U,21.526027,retail,buy,0.05098025156243491
2021-03-08,Mapletree Industrial Trust,ME8U,-24.668634,institution,sell,0.05098025156243491
2021-03-08,Singtel,Z74,-37.1042808,institution,sell,0.0
2021-03-08,Mapletree Logistics Trust,M44U,-24.458231,institution,sell,0.05617950720573428
2021-03-08,Thai Beverage,Y92,14.5144775,retail,buy,-0.006849293149216673
2021-03-08,Ascendas REIT,A17U,38.10577,retail,buy,0.042105303614393685
2021-03-08,DBS,D05,-101.437464,retail,sell,-0.03292927202013496
2021-03-08,AEM Holdings ,AWX,30.511649,retail,buy,0.03439164288384311
2021-03-08,Keppel DC REIT,AJBU,23.615648,retail,buy,0.05118098213784705
2021-03-08,SIA,C6L,22.722784,retail,buy,0.06591326165342704
2021-03-08,Sheng Siong Group,OV8,15.26032,retail,buy,-0.01948028012434877
2021-03-08,Ascendas REIT,A17U,-43.751422,institution,sell,0.042105303614393685
2021-03-08,Venture Corporation,V03,14.430936,retail,buy,0.009947636910442759
2021-03-08,AEM Holdings ,AWX,-23.513573,institution,sell,0.03439164288384311
2021-03-08,OCBC,O39,-75.305821,retail,sell,-0.015254291362424177
2021-03-08,Jardine Cycle & Carriage,C07,16.387476,institution,buy,-0.04252570643032061
2021-03-08,Top Glove Corporation,BVA,12.817756,retail,buy,0.01183430227447091
2021-03-08,Wilmar International,F34,8.522285,institution,buy,0.00950567174506789
2021-03-08,Sembcorp Industries,U96,9.316211,institution,buy,0.0
2021-03-08,Yangzijiang Shipbuilding,BS6,-59.545051,retail,sell,0.17272738830541678
2021-03-08,ComfortDelGro,C52,-25.45826,retail,sell,0.0
2021-03-08,SGX,S68,-18.466653,retail,sell,0.008064780069034105
2021-03-08,Genting Singapore,G13,-17.2997495,retail,sell,0.05780337542102032
2021-03-08,Wilmar International,F34,-14.36321,retail,sell,0.00950567174506789
2021-03-08,ComfortDelGro,C52,22.773474,institution,buy,0.0
2021-03-08,Mapletree Logistics Trust,M44U,11.761364,retail,buy,0.05617950720573428
2021-03-08,Ascott Residence Trust,HMN,13.281025,institution,buy,0.03809521799052473
2021-03-08,Jardine Cycle & Carriage,C07,-12.116797,retail,sell,-0.04252570643032061
